X,CH1,Start,Increment,
Sequence,Volt,-6.000000e-05,1.000000e-07
407,4.80e-01,
408,5.60e-01,
409,4.00e-01,
410,4.80e-01,
411,3.20e-01,
412,4.00e-01,
413,1.60e-01,
414,2.40e-01,
415,0.00e+00,
416,8.00e-02,
417,-1.60e-01,
418,-8.00e-02,
419,-3.20e-01,
420,-1.60e-01,
421,-4.00e-01,
422,-5.60e-01,
423,-2.40e-01,
424,-4.80e-01,
425,-6.40e-01,
426,-5.60e-01,
427,-8.80e-01,
428,-8.00e-01,
429,-9.60e-01,
430,-8.80e-01,
431,-1.04e+00,
432,-9.60e-01,
433,-1.28e+00,
434,-1.20e+00,
435,-1.36e+00,
436,-1.20e+00,
437,-1.52e+00,
438,-1.44e+00,
439,-1.60e+00,
440,-1.52e+00,
441,-1.84e+00,
442,-1.68e+00,
443,-1.92e+00,
444,-1.84e+00,
445,-2.00e+00,
446,-1.92e+00,
447,-2.08e+00,
448,-2.08e+00,
449,-2.24e+00,
450,-2.16e+00,
451,-2.32e+00,
452,-2.24e+00,
453,-2.40e+00,
454,-2.40e+00,
455,-2.56e+00,
456,-2.48e+00,
457,-2.64e+00,
458,-2.72e+00,
459,-2.56e+00,
460,-2.64e+00,
461,-2.88e+00,
462,-2.80e+00,
463,-2.96e+00,
464,-2.88e+00,
465,-3.04e+00,
466,-2.96e+00,
467,-3.20e+00,
468,-3.12e+00,
469,-3.28e+00,
470,-3.12e+00,
471,-3.36e+00,
472,-3.36e+00,
473,-3.20e+00,
474,-3.28e+00,
475,-3.52e+00,
476,-3.44e+00,
477,-3.60e+00,
478,-3.44e+00,
479,-3.60e+00,
480,-3.68e+00,
481,-3.44e+00,
482,-3.60e+00,
483,-3.76e+00,
484,-3.76e+00,
485,-3.60e+00,
486,-3.76e+00,
487,-3.76e+00,
488,-3.76e+00,
489,-3.92e+00,
490,-3.92e+00,
491,-3.84e+00,
492,-3.84e+00,
493,-4.00e+00,
494,-4.00e+00,
495,-3.84e+00,
496,-4.00e+00,
497,-3.92e+00,
498,-3.92e+00,
499,-4.08e+00,
500,-4.08e+00,
501,-3.92e+00,
502,-4.08e+00,
503,-3.92e+00,
504,-4.08e+00,
505,-3.92e+00,
506,-4.08e+00,
507,-3.92e+00,
508,-4.08e+00,
509,-4.00e+00,
510,-4.08e+00,
511,-3.92e+00,
512,-4.08e+00,
513,-4.00e+00,
514,-4.08e+00,
515,-4.00e+00,
516,-4.08e+00,
517,-3.92e+00,
518,-4.08e+00,
519,-3.92e+00,
520,-4.08e+00,
521,-3.92e+00,
522,-4.08e+00,
523,-3.92e+00,
524,-4.00e+00,
525,-3.84e+00,
526,-4.00e+00,
527,-3.84e+00,
528,-3.92e+00,
529,-3.84e+00,
530,-3.84e+00,
531,-3.92e+00,
532,-3.92e+00,
533,-3.76e+00,
534,-3.76e+00,
535,-3.92e+00,
536,-3.76e+00,
537,-3.60e+00,
538,-3.68e+00,
539,-3.60e+00,
540,-3.68e+00,
541,-3.52e+00,
542,-3.60e+00,
543,-3.44e+00,
544,-3.60e+00,
545,-3.28e+00,
546,-3.52e+00,
547,-3.28e+00,
548,-3.36e+00,
549,-3.20e+00,
550,-3.20e+00,
551,-3.36e+00,
552,-3.28e+00,
553,-3.12e+00,
554,-2.96e+00,
555,-3.20e+00,
556,-3.04e+00,
557,-2.88e+00,
558,-3.04e+00,
559,-2.80e+00,
560,-2.96e+00,
561,-2.64e+00,
562,-2.72e+00,
563,-2.56e+00,
564,-2.64e+00,
565,-2.48e+00,
566,-2.56e+00,
567,-2.32e+00,
568,-2.48e+00,
569,-2.24e+00,
570,-2.40e+00,
571,-2.16e+00,
572,-2.24e+00,
573,-2.08e+00,
574,-2.08e+00,
575,-1.92e+00,
576,-2.00e+00,
577,-1.84e+00,
578,-1.92e+00,
579,-1.76e+00,
580,-1.84e+00,
581,-1.52e+00,
582,-1.68e+00,
583,-1.44e+00,
